Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
646,Federico Dimarco,it ITA,"DF,FW",Inter,it Serie A,27-083,1997,15.7,3,37,12,32.4,2.36,0.77,0.08,0.25,20.5,5,0,0,2.1,2.1,0.06,+0.9,+0.9,Matches
647,Stole Dimitrievski,mk MKD,GK,Valencia,es La Liga,31-038,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
648,Junior Dina Ebimbe,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,24-072,2000,3.1,0,8,0,0.0,2.56,0.00,0.00,,16.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
649,Eren Dinkçi,de GER,MF,Freiburg,de Bundesliga,23-050,2001,9.9,0,11,2,18.2,1.11,0.20,0.00,0.00,21.0,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
650,Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,23-298,2001,11.8,2,6,2,33.3,0.51,0.17,0.33,1.00,12.9,0,0,0,1.0,1.0,0.17,+1.0,+1.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
651,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,32-043,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
652,Issa Diop,fr FRA,DF,Fulham,eng Premier League,28-023,1997,11.9,0,5,2,40.0,0.42,0.17,0.00,0.00,10.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
653,Sofiane Diop,fr FRA,"MF,FW",Nice,fr Ligue 1,24-237,2000,8.0,5,18,10,55.6,2.24,1.24,0.28,0.50,16.5,3,0,0,5.1,5.1,0.28,-0.1,-0.1,Matches
654,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,21-260,2003,15.2,1,22,2,9.1,1.44,0.13,0.05,0.50,20.2,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
655,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,25-077,1999,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
656,Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,27-134,1997,2.1,0,2,1,50.0,0.95,0.47,0.00,0.00,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
657,Axel Disasi,fr FRA,DF,Chelsea,eng Premier League,26-327,1998,4.0,1,2,1,50.0,0.49,0.25,0.50,1.00,12.3,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches
658,Roman Dixon,eng ENG,DF,Everton,eng Premier League,20-037,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
659,Álvaro djaló,es ESP,FW,Athletic Club,es La Liga,25-169,1999,4.9,1,14,3,21.4,2.83,0.61,0.07,0.33,19.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
660,Djené,tg TOG,"DF,MF",Getafe,es La Liga,33-032,1991,17.0,0,4,0,0.0,0.23,0.00,0.00,,17.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
661,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,31-348,1993,16.7,0,11,2,18.2,0.66,0.12,0.00,0.00,9.5,0,0,0,2.0,2.0,0.18,-2.0,-2.0,Matches
662,Marko Dmitrović,rs SRB,GK,Leganés,es La Liga,33-008,1992,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
663,Ritsu Doan,jp JPN,"FW,MF",Freiburg,de Bundesliga,26-230,1998,17.7,6,32,14,43.8,1.80,0.79,0.19,0.43,16.1,0,0,0,3.9,3.9,0.15,+2.1,+2.1,Matches
664,Dodô,br BRA,DF,Fiorentina,it Serie A,26-076,1998,19.7,0,15,3,20.0,0.76,0.15,0.00,0.00,18.6,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
665,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,26-216,1998,19.0,1,19,2,10.5,1.00,0.11,0.05,0.50,11.0,0,0,0,1.6,1.6,0.09,-0.6,-0.6,Matches
666,Matt Doherty,ie IRL,DF,Wolves,eng Premier League,33-016,1992,11.9,2,8,3,37.5,0.67,0.25,0.25,0.67,10.9,0,0,0,0.9,0.9,0.12,+1.1,+1.1,Matches
667,Jeremy Doku,be BEL,"FW,MF",Manchester City,eng Premier League,22-250,2002,8.8,3,17,6,35.3,1.94,0.68,0.18,0.50,18.1,0,0,0,0.8,0.8,0.04,+2.2,+2.2,Matches
668,Marc Domenech,es ESP,FW,Mallorca,es La Liga,19-031,2006,1.3,0,3,1,33.3,2.35,0.78,0.00,0.00,21.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
669,Álex Domínguez,es ESP,GK,Toulouse,fr Ligue 1,26-186,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
670,Benjamín Domínguez,ar ARG,FW,Bologna,it Serie A,21-135,2003,6.6,3,17,11,64.7,2.58,1.67,0.18,0.27,19.3,0,0,0,1.5,1.5,0.09,+1.5,+1.5,Matches
671,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,23-356,2001,5.8,0,3,1,33.3,0.51,0.17,0.00,0.00,8.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
672,Israel Domínguez,es ESP,FW,Sevilla,es La Liga,21-270,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
673,Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,eng Premier League,26-218,1998,12.2,0,13,4,30.8,1.07,0.33,0.00,0.00,18.0,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
674,Sergi Dominguez,es ESP,DF,Barcelona,es La Liga,19-306,2005,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
675,Gianluigi Donnarumma,it ITA,GK,Paris S-G,fr Ligue 1,25-342,1999,14.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
676,Patrick Dorgu,dk DEN,"DF,FW",Lecce,it Serie A,20-098,2004,20.4,3,36,10,27.8,1.76,0.49,0.08,0.30,19.0,0,0,0,3.3,3.3,0.09,-0.3,-0.3,Matches
677,Alfie Dorrington,eng ENG,DF,Tottenham,eng Premier League,19-287,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
678,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,27-017,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
679,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,27-017,1998,8.2,2,5,2,40.0,0.61,0.24,0.40,1.00,19.5,1,0,0,0.8,0.8,0.17,+1.2,+1.2,Matches
680,Alberto Dossena,it ITA,DF,Como,it Serie A,26-111,1998,16.8,0,11,3,27.3,0.65,0.18,0.00,0.00,11.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
681,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,32-031,1993,17.7,0,11,2,18.2,0.62,0.11,0.00,0.00,15.8,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
682,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,25-024,2000,5.0,0,7,0,0.0,1.39,0.00,0.00,,20.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
683,Désiré Doué,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,19-243,2005,8.8,1,30,11,36.7,3.40,1.25,0.03,0.09,18.5,0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
684,Guela Doué,ci CIV,DF,Strasbourg,fr Ligue 1,22-107,2002,18.0,1,14,6,42.9,0.78,0.33,0.07,0.17,14.7,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
685,Douglas,br BRA,MF,Nantes,fr Ligue 1,28-019,1997,14.9,2,19,9,47.4,1.28,0.60,0.11,0.22,16.4,0,0,0,2.0,2.0,0.11,0.0,0.0,Matches
686,Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,21-192,2003,15.8,0,1,0,0.0,0.06,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
687,Issa Doumbia,ci CIV,MF,Venezia,it Serie A,21-108,2003,4.9,0,6,3,50.0,1.22,0.61,0.00,0.00,17.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
688,Kamory Doumbia,ml MLI,MF,Brest,fr Ligue 1,21-349,2003,8.5,1,10,3,30.0,1.18,0.35,0.10,0.33,20.3,1,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
689,Amidou Doumbouya,fr FRA,DF,Nice,fr Ligue 1,17-180,2007,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
690,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,25-183,1999,7.5,3,17,9,52.9,2.25,1.19,0.18,0.33,11.1,0,0,0,4.4,4.4,0.26,-1.4,-1.4,Matches
691,Artem Dovbyk,ua UKR,FW,Roma,it Serie A,27-225,1997,18.3,8,37,14,37.8,2.02,0.76,0.16,0.43,13.3,0,2,2,8.3,6.8,0.18,-0.3,-0.8,Matches
692,Flynn Downes,eng ENG,MF,Southampton,eng Premier League,26-012,1999,15.9,1,9,3,33.3,0.57,0.19,0.11,0.33,17.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
693,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,23-107,2001,4.9,0,8,2,25.0,1.62,0.41,0.00,0.00,24.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
694,Radu Drăgușin,ro ROU,DF,Tottenham,eng Premier League,22-364,2002,13.9,0,5,1,20.0,0.36,0.07,0.00,0.00,12.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
695,Patrick Drewes,de GER,GK,Bochum,de Bundesliga,31-363,1993,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
696,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,19-332,2005,4.0,0,2,2,100.0,0.50,0.50,0.00,0.00,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
697,Domingos Duarte,pt POR,DF,Getafe,es La Liga,29-328,1995,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
698,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,36-017,1989,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
699,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,30-331,1994,18.1,6,50,20,40.0,2.77,1.11,0.10,0.25,17.7,6,1,2,7.8,6.2,0.12,-1.8,-1.2,Matches
700,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,30-058,1994,13.9,0,13,2,15.4,0.94,0.14,0.00,0.00,27.4,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
701,Denzel Dumfries,nl NED,"DF,FW",Inter,it Serie A,28-289,1996,12.8,6,24,14,58.3,1.87,1.09,0.25,0.43,10.2,0,0,0,4.0,4.0,0.17,+2.0,+2.0,Matches
702,Alfred Duncan,gh GHA,MF,Venezia,it Serie A,31-328,1993,8.8,0,11,3,27.3,1.25,0.34,0.00,0.00,23.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
703,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,33-072,1991,16.4,0,10,2,20.0,0.61,0.12,0.00,0.00,13.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
704,Jhon Durán,co COL,FW,Aston Villa,eng Premier League,21-050,2003,7.1,7,31,15,48.4,4.37,2.12,0.23,0.47,15.6,0,0,0,4.9,4.9,0.16,+2.1,+2.1,Matches
705,Pablo Durán,es ESP,"FW,MF",Celta Vigo,es La Liga,23-252,2001,6.0,3,10,3,30.0,1.67,0.50,0.30,1.00,15.4,0,0,0,1.3,1.3,0.13,+1.7,+1.7,Matches
706,Julien Duranville,be BEL,"MF,FW",Dortmund,de Bundesliga,18-272,2006,1.9,0,2,0,0.0,1.07,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
707,Hugo Duro,es ESP,FW,Valencia,es La Liga,25-083,1999,16.4,7,30,11,36.7,1.83,0.67,0.23,0.64,11.6,1,0,0,5.3,5.3,0.18,+1.7,+1.7,Matches
708,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,27-204,1997,6.0,0,4,0,0.0,0.67,0.00,0.00,,17.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
709,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,31-078,1993,13.4,5,43,13,30.2,3.20,0.97,0.07,0.23,20.7,6,2,2,5.4,3.8,0.09,-0.4,-0.8,Matches
710,Stefan Džodić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,19-323,2005,2.1,0,2,0,0.0,0.95,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
711,Adam Dźwigała,pl POL,"DF,MF",St. Pauli,de Bundesliga,29-129,1995,1.4,0,4,0,0.0,2.79,0.00,0.00,,10.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
712,Aron Dønnum,no NOR,"DF,MF",Toulouse,fr Ligue 1,26-287,1998,16.0,0,13,1,7.7,0.81,0.06,0.00,0.00,22.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
713,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,25-327,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
714,Ederson,br BRA,GK,Manchester City,eng Premier League,31-168,1993,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
715,Éderson,br BRA,MF,Atalanta,it Serie A,25-209,1999,20.8,2,23,9,39.1,1.11,0.43,0.09,0.22,17.7,0,0,0,2.4,2.4,0.11,-0.4,-0.4,Matches
716,George Edmundson,eng ENG,DF,Ipswich Town,eng Premier League,27-154,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
717,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,eng Premier League,27-016,1998,1.3,0,5,1,20.0,3.91,0.78,0.00,0.00,20.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
718,Odsonne Édouard,fr FRA,FW,Leicester City,eng Premier League,27-016,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
719,Samuel Edozie,eng ENG,"DF,FW",Southampton,eng Premier League,22-004,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
720,Ronnie Edwards,eng ENG,DF,Southampton,eng Premier League,21-310,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
721,Johannes Eggestein,de GER,FW,St. Pauli,de Bundesliga,26-269,1998,15.3,3,30,9,30.0,1.96,0.59,0.07,0.22,15.8,0,1,2,4.2,2.6,0.09,-1.2,-0.6,Matches
722,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,28-055,1996,17.2,0,16,5,31.3,0.93,0.29,0.00,0.00,21.5,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
723,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,29-252,1995,17.8,0,10,3,30.0,0.56,0.17,0.00,0.00,14.1,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
724,Chidera Ejuke,ng NGA,"FW,MF",Sevilla,es La Liga,27-030,1998,6.5,1,13,5,38.5,2.01,0.77,0.08,0.20,18.9,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
725,Jeff Ekhator,it ITA,"FW,MF",Genoa,it Serie A,18-082,2006,4.9,1,9,3,33.3,1.82,0.61,0.11,0.33,16.2,0,0,0,1.3,1.3,0.14,-0.3,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
726,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,de Bundesliga,22-226,2002,14.7,11,59,24,40.7,4.00,1.63,0.17,0.42,15.1,0,1,1,11.9,11.1,0.19,-0.9,-1.1,Matches
727,Jurgen Ekkelenkamp,nl NED,MF,Udinese,it Serie A,24-302,2000,9.5,0,10,3,30.0,1.05,0.32,0.00,0.00,16.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
728,Jacques Ekomie,ga GAB,DF,Angers,fr Ligue 1,21-166,2003,3.5,0,1,0,0.0,0.28,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
729,Emmanuel Ekong,se SWE,"MF,FW",Empoli,it Serie A,22-221,2002,2.1,0,4,1,25.0,1.94,0.48,0.00,0.00,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
730,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,30-315,1994,3.0,1,12,4,33.3,3.96,1.32,0.08,0.25,12.9,0,0,0,1.6,1.6,0.13,-0.6,-0.6,Matches
731,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,fr Ligue 1,23-017,2002,14.6,0,5,1,20.0,0.34,0.07,0.00,0.00,26.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
732,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,eng Premier League,22-280,2002,15.2,3,26,12,46.2,1.71,0.79,0.12,0.25,17.5,4,0,0,2.4,2.4,0.09,+0.6,+0.6,Matches
733,Mikael Ellertsson,is ISL,"DF,MF",Venezia,it Serie A,22-327,2002,16.1,2,14,3,21.4,0.87,0.19,0.14,0.67,18.1,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
734,Harvey Elliott,eng ENG,"MF,FW",Liverpool,eng Premier League,21-303,2003,0.9,0,2,0,0.0,2.20,0.00,0.00,,13.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
735,Elif Elmas,mk MKD,MF,RB Leipzig,de Bundesliga,25-130,1999,0.5,0,2,0,0.0,4.09,0.00,0.00,,10.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
736,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,30-310,1994,4.9,0,2,0,0.0,0.41,0.00,0.00,,7.0,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
737,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,28-124,1996,12.5,1,7,3,42.9,0.56,0.24,0.14,0.33,8.3,0,0,0,1.5,1.5,0.23,-0.5,-0.5,Matches
738,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,es La Liga,32-270,1992,11.9,1,24,7,29.2,2.02,0.59,0.04,0.14,21.4,1,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
739,Breel Embolo,ch SUI,FW,Monaco,fr Ligue 1,27-353,1997,10.2,4,31,10,32.3,3.03,0.98,0.13,0.40,10.5,0,0,0,7.6,7.6,0.24,-3.6,-3.6,Matches
740,Emanuel Emegha,nl NED,FW,Strasbourg,fr Ligue 1,21-364,2003,12.6,8,30,22,73.3,2.38,1.75,0.27,0.36,12.5,0,0,0,8.9,8.9,0.30,-0.9,-0.9,Matches
741,Emerson,br BRA,DF,Milan,it Serie A,26-018,1999,15.3,0,10,2,20.0,0.65,0.13,0.00,0.00,20.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
742,Yunus Emre Konak,tr TUR,"MF,FW",Brentford,eng Premier League,19-022,2006,0.2,0,1,0,0.0,4.29,0.00,0.00,,21.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
743,Julio Enciso,py PAR,MF,Ipswich Town,eng Premier League,21-009,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
744,Julio Enciso,py PAR,"MF,FW",Brighton,eng Premier League,21-009,2004,3.3,0,20,11,55.0,6.12,3.37,0.00,0.00,21.3,1,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
745,Wataru Endo,jp JPN,MF,Liverpool,eng Premier League,31-358,1993,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
746,Endrick,br BRA,FW,Real Madrid,es La Liga,18-195,2006,1.1,1,11,4,36.4,10.00,3.64,0.09,0.25,17.8,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
747,Yannik Engelhardt,de GER,"MF,DF",Como,it Serie A,23-360,2001,10.5,1,8,2,25.0,0.76,0.19,0.13,0.50,13.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
748,Arne Engels,be BEL,"MF,FW",Augsburg,de Bundesliga,21-146,2003,0.9,0,3,1,33.3,3.42,1.14,0.00,0.00,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
749,Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,32-353,1992,7.0,0,3,0,0.0,0.43,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
750,Martin Erlic,hr CRO,DF,Bologna,it Serie A,27-008,1998,2.5,0,4,0,0.0,1.61,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
751,Patrick Erras,de GER,DF,Holstein Kiel,de Bundesliga,30-011,1995,9.2,1,8,1,12.5,0.87,0.11,0.13,1.00,10.0,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
752,Alfonso Espino,uy URU,DF,Rayo Vallecano,es La Liga,33-027,1992,4.4,0,6,2,33.3,1.36,0.45,0.00,0.00,25.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
753,Sebastiano Esposito,it ITA,"FW,MF",Empoli,it Serie A,22-214,2002,13.4,8,37,15,40.5,2.75,1.12,0.19,0.47,18.5,5,1,2,4.7,3.1,0.08,+3.3,+3.9,Matches
754,Romain Esse,eng ENG,MF,Crystal Palace,eng Premier League,19-264,2005,0.1,1,1,1,100.0,12.86,12.86,1.00,1.00,2.8,0,0,0,0.3,0.3,0.32,+0.7,+0.7,Matches
755,Samuel Essende,cd COD,FW,Augsburg,de Bundesliga,27-009,1998,11.0,5,26,10,38.5,2.35,0.91,0.19,0.50,13.7,0,0,0,2.6,2.6,0.10,+2.4,+2.4,Matches
756,Dario Essugo,pt POR,MF,Las Palmas,es La Liga,19-324,2005,12.2,1,13,3,23.1,1.06,0.25,0.08,0.33,27.8,0,0,0,0.3,0.3,0.02,+0.7,+0.7,Matches
757,Nahuel Estévez,ar ARG,MF,Parma,it Serie A,29-079,1995,4.0,0,4,1,25.0,1.01,0.25,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
758,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,27-011,1998,15.7,0,14,4,28.6,0.89,0.25,0.00,0.00,25.5,2,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
759,Evanilson,br BRA,FW,Bournemouth,eng Premier League,25-118,1999,15.2,5,42,20,47.6,2.76,1.31,0.12,0.25,13.5,0,0,1,6.6,5.8,0.14,-1.6,-0.8,Matches
760,Jonny Evans,nir NIR,DF,Manchester Utd,eng Premier League,37-029,1988,3.2,0,1,0,0.0,0.31,0.00,0.00,,8.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
761,Edu Expósito,es ESP,MF,Espanyol,es La Liga,28-184,1996,1.1,0,4,0,0.0,3.71,0.00,0.00,,22.3,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
762,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,26-217,1998,17.6,2,65,19,29.2,3.70,1.08,0.03,0.11,20.9,10,0,0,4.9,4.9,0.08,-2.9,-2.9,Matches
763,Abde Ezzalzouli,ma MAR,"FW,MF",Betis,es La Liga,23-046,2001,16.5,1,46,16,34.8,2.79,0.97,0.02,0.06,15.7,1,0,1,6.9,6.1,0.13,-5.9,-5.1,Matches
764,Giovanni Fabbian,it ITA,MF,Bologna,it Serie A,22-018,2003,6.5,1,14,3,21.4,2.17,0.46,0.07,0.33,12.3,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
765,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,39-289,1985,11.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
766,Alieu Fadera,gm GAM,"FW,DF",Como,it Serie A,23-090,2001,16.9,1,26,9,34.6,1.54,0.53,0.04,0.11,19.0,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
767,Wout Faes,be BEL,DF,Leicester City,eng Premier League,26-304,1998,17.3,1,8,1,12.5,0.46,0.06,0.13,1.00,8.7,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches
768,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,23-355,2001,6.3,0,12,1,8.3,1.89,0.16,0.00,0.00,22.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
769,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,26-202,1998,6.5,2,10,4,40.0,1.53,0.61,0.10,0.25,16.7,0,1,1,1.7,0.9,0.09,+0.3,+0.1,Matches
770,Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,29-295,1995,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
771,Davide Faraoni,it ITA,"DF,MF",Hellas Verona,it Serie A,33-099,1991,1.5,0,1,0,0.0,0.66,0.00,0.00,,3.6,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
772,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,eng Premier League,20-330,2004,6.4,0,13,5,38.5,2.02,0.78,0.00,0.00,31.2,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
773,Ansu Fati,es ESP,FW,Barcelona,es La Liga,22-093,2002,1.4,0,5,3,60.0,3.54,2.13,0.00,0.00,14.0,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
